Survey Date,Time,Survey DID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
6/3/19,13:15:42,9999,5,2,0,5,1,1,2,1
6/3/19,13:15:04,8888,10,5,5,5,1,2,2,1
6/3/19,13:14:16,8888,5,5,0,2,1,2,2,7
6/3/19,13:13:12,8888,,,,,,,,
6/3/19,13:12:57,9999,7,2,3,4,2,1,1,4
6/3/19,13:11:46,9999,,,,,,,,
6/3/19,13:11:13,9999,,,,,,,,
6/3/19,13:09:42,8888,,,,,,,,
6/3/19,13:07:57,8888,,,,,,,,
6/3/19,13:05:31,8888,10,5,5,5,1,2,2,7
6/3/19,13:05:16,8888,1,2,1,1,1,2,2,1
6/3/19,13:05:09,8888,9,5,4,1,1,1,2,7
6/3/19,13:01:28,9999,10,5,1,3,1,1,2,6
6/3/19,13:00:26,8888,,,,,,,,
6/3/19,12:59:13,9999,6,4,3,1,2,1,1,1
6/3/19,12:59:11,9999,,,,,,,,
6/3/19,12:57:00,8888,0,2,0,1,2,1,2,1
6/3/19,12:51:29,8888,10,5,5,5,1,1,2,1
6/3/19,12:49:54,8888,10,5,5,5,1,1,2,7
6/3/19,12:49:13,8888,,,,,,,,
6/3/19,12:47:08,8888,10,,,,,,,
6/3/19,12:45:49,8888,10,5,5,5,1,2,2,7
6/3/19,12:44:39,8888,1,,,,,,,
6/3/19,12:41:22,8888,8,5,4,5,1,2,1,6
6/3/19,12:38:33,8888,,,,,,,,
6/3/19,12:38:16,9999,10,5,0,5,1,1,1,7
6/3/19,12:31:09,9999,,,,,,,,
6/3/19,12:29:53,8888,,,,,,,,
6/3/19,12:27:15,8888,,,,,,,,
6/3/19,12:27:07,8888,5,5,5,1,2,1,2,3
6/3/19,12:26:50,9999,10,5,5,5,1,1,2,2
6/3/19,12:26:07,8888,10,5,5,5,1,1,2,7
6/3/19,12:26:06,9999,10,5,1,5,1,2,1,1
6/3/19,12:24:56,9999,10,5,5,5,1,1,1,7
6/3/19,12:24:35,8888,10,5,5,5,1,1,1,1
6/3/19,12:23:39,9999,,,,,,,,
6/3/19,12:22:50,8888,10,5,4,5,1,1,2,7
6/3/19,12:22:44,8888,9,5,5,5,1,2,2,7
6/3/19,12:22:00,8888,,,,,,,,
6/3/19,12:20:49,8888,0,5,5,5,1,2,2,7
6/3/19,12:19:19,8888,10,5,5,5,1,2,2,7
6/3/19,12:17:28,8888,8,4,4,5,1,2,2,6
6/3/19,12:16:42,8888,,,,,,,,
6/3/19,12:16:25,8888,10,5,0,5,1,1,2,1
6/3/19,12:15:59,8888,,,,,,,,
6/3/19,12:14:49,8888,5,4,2,3,1,2,2,5
6/3/19,12:13:28,8888,9,5,5,5,2,1,2,7
6/3/19,12:13:24,8888,5,2,2,2,,,,
6/3/19,12:10:15,7777,,,,,,,,
6/3/19,12:09:28,8888,,,,,,,,
6/3/19,12:09:21,8888,,,,,,,,
6/3/19,12:09:00,8888,10,5,4,5,1,2,1,7
6/3/19,12:08:29,7777,10,5,4,5,1,1,2,7
6/3/19,12:07:04,8888,10,5,5,5,2,1,2,7
6/3/19,12:06:54,7777,,,,,,,,
6/3/19,12:06:15,8888,9,4,5,3,1,1,2,
6/3/19,12:06:06,8888,10,5,5,5,2,2,1,7
6/3/19,12:05:16,8888,,,,,,,,
6/3/19,12:03:05,9999,0,5,5,5,1,2,2,7
6/3/19,12:02:00,8888,10,1,5,5,1,2,1,7
6/3/19,12:01:45,7777,9,5,5,4,1,1,1,5
6/3/19,12:01:42,8888,,,,,,,,
6/3/19,12:00:24,7777,,,,,,,,
6/3/19,12:00:19,8888,9,4,4,4,1,2,1,5
6/3/19,11:59:59,7777,,,,,,,,
6/3/19,11:59:42,9999,10,5,5,5,1,1,2,1
6/3/19,11:58:59,7777,,,,,,,,
6/3/19,11:58:42,8888,5,5,5,3,1,1,1,7
6/3/19,11:58:36,9999,10,5,5,5,1,1,2,7
6/3/19,11:58:25,7777,,,,,,,,
6/3/19,11:58:09,8888,8,5,3,4,1,1,1,7
6/3/19,11:58:07,7777,,,,,,,,
6/3/19,11:57:14,9999,9,5,4,4,1,2,2,5
6/3/19,11:55:15,7777,10,5,5,5,1,1,1,7
6/3/19,11:55:13,8888,,,,,,,,
6/3/19,11:54:59,8888,,,,,,,,
6/3/19,11:54:27,9999,10,5,5,5,1,2,2,1
6/3/19,11:53:08,9999,8,5,5,5,1,1,2,2
6/3/19,11:52:42,7777,9,5,5,5,1,2,1,7
6/3/19,11:52:42,8888,,,,,,,,
6/3/19,11:52:20,8888,3,1,,,,,,
6/3/19,11:51:06,8888,,,,,,,,
6/3/19,11:51:03,9999,,,,,,,,
6/3/19,11:50:37,9999,7,5,3,2,1,2,2,5
6/3/19,11:50:06,7777,5,4,3,3,2,2,2,4
6/3/19,11:49:35,9999,10,5,4,5,1,,,
6/3/19,11:49:21,7777,,,,,,,,
6/3/19,11:48:41,8888,10,5,5,5,1,1,2,7
6/3/19,11:47:54,9999,,,,,,,,
6/3/19,11:47:28,8888,1,,,,,,,
6/3/19,11:47:11,7777,,,,,,,,
6/3/19,11:46:38,7777,,,,,,,,
6/3/19,11:46:10,7777,9,5,5,5,1,2,2,7
6/3/19,11:43:32,9999,10,5,5,5,2,1,2,1
6/3/19,11:43:09,7777,,,,,,,,
6/3/19,11:42:02,8888,,,,,,,,
6/3/19,11:41:44,8888,,,,,,,,
6/3/19,11:41:31,8888,6,5,4,5,1,2,1,7
6/3/19,11:41:12,7777,,,,,,,,
6/3/19,11:40:54,9999,,,,,,,,
6/3/19,11:40:45,8888,5,5,5,5,1,1,2,7
6/3/19,11:36:50,7777,10,5,1,1,1,2,1,7
6/3/19,11:36:41,7777,,,,,,,,
6/3/19,11:36:09,8888,9,5,3,5,1,1,2,1
6/3/19,11:36:02,8888,10,5,4,3,1,2,1,7
6/3/19,11:35:35,8888,5,3,5,3,1,1,1,3
6/3/19,11:34:57,8888,10,5,5,5,1,2,2,7
6/3/19,11:34:53,8888,10,5,5,5,1,2,2,7
6/3/19,11:34:51,8888,,,,,,,,
6/3/19,11:34:48,9999,10,5,5,5,2,2,2,7
6/3/19,11:33:50,9999,1,,,,,,,
6/3/19,11:33:21,7777,,,,,,,,
6/3/19,11:33:08,8888,,,,,,,,
6/3/19,11:31:31,7777,5,5,0,3,,,,
6/3/19,11:31:00,8888,5,5,1,2,1,1,2,6
6/3/19,11:30:57,9999,10,5,4,5,1,1,2,7
6/3/19,11:30:55,8888,,,,,,,,
6/3/19,11:30:51,8888,,,,,,,,
6/3/19,11:30:43,7777,,,,,,,,
6/3/19,11:30:18,8888,,,,,,,,
6/3/19,11:30:02,8888,,,,,,,,
6/3/19,11:29:45,8888,10,1,1,5,1,1,2,7
6/3/19,11:29:05,8888,10,5,5,5,1,1,2,7
6/3/19,11:27:50,7777,,,,,,,,
6/3/19,11:27:49,7777,10,5,5,5,2,2,1,7
6/3/19,11:27:32,8888,8,5,4,4,1,1,2,6
6/3/19,11:26:28,7777,10,5,5,5,1,1,1,1
6/3/19,11:24:13,8888,,,,,,,,
6/3/19,11:23:38,7777,9,5,5,5,1,2,1,1
6/3/19,11:22:41,7777,,,,,,,,
6/3/19,11:21:49,9999,,,,,,,,
6/3/19,11:21:17,9999,10,5,5,5,1,1,2,7
6/3/19,11:20:47,8888,9,5,3,,,,,
6/3/19,11:20:18,7777,10,5,5,5,1,1,1,1
6/3/19,11:19:24,8888,4,3,1,1,2,2,2,2
6/3/19,11:19:18,7777,9,5,5,5,1,1,1,7
6/3/19,11:18:21,8888,7,3,2,4,1,1,2,5
6/3/19,11:16:29,8888,9,5,4,5,1,2,2,7
6/3/19,11:16:01,8888,10,5,5,5,1,1,2,1
6/3/19,11:14:58,9999,9,5,0,5,1,1,,
6/3/19,11:14:40,8888,1,5,5,5,1,2,1,7
6/3/19,11:13:59,8888,,,,,,,,
6/3/19,11:13:05,8888,10,5,5,5,1,2,2,1
6/3/19,11:12:56,7777,10,5,5,1,2,1,1,7
6/3/19,11:12:36,8888,,,,,,,,
6/3/19,11:12:13,8888,10,5,5,5,1,1,2,1
6/3/19,11:11:58,7777,7,5,,,,,,
6/3/19,11:11:23,8888,3,5,2,5,1,1,2,6
6/3/19,11:10:52,9999,0,5,5,5,1,2,1,7
6/3/19,11:09:58,7777,,,,,,,,
6/3/19,11:09:35,7777,,,,,,,,
6/3/19,11:09:22,8888,10,5,5,5,1,2,1,7
6/3/19,11:07:38,9999,,,,,,,,
6/3/19,11:07:12,8888,,,,,,,,
6/3/19,11:07:03,7777,,,,,,,,
6/3/19,11:06:23,8888,10,5,5,5,1,1,2,1
6/3/19,11:05:51,8888,10,5,5,5,1,2,1,1
6/3/19,11:04:18,7777,,,,,,,,
6/3/19,11:03:29,9999,9,5,5,5,1,1,1,7
6/3/19,11:03:09,8888,,,,,,,,
6/3/19,11:01:33,8888,,,,,,,,
6/3/19,11:00:44,8888,7,4,4,3,2,1,2,2
6/3/19,11:00:40,7777,,,,,,,,
6/3/19,10:59:52,9999,10,5,5,5,1,2,2,7
6/3/19,10:57:43,9999,10,5,5,5,1,1,1,7
6/3/19,10:56:36,8888,10,5,5,5,1,2,2,7
6/3/19,10:54:30,7777,8,5,5,5,1,1,1,7
6/3/19,10:52:46,8888,,,,,,,,
6/3/19,10:52:15,7777,,,,,,,,
6/3/19,10:51:56,8888,,,,,,,,
6/3/19,10:50:51,9999,10,5,5,5,1,2,2,7
6/3/19,10:50:33,8888,9,5,5,5,1,2,2,7
6/3/19,10:48:04,8888,,,,,,,,
6/3/19,10:47:34,7777,10,5,3,5,1,1,1,7
6/3/19,10:47:30,8888,10,5,5,5,1,1,2,1
6/3/19,10:46:35,8888,8,5,4,3,1,1,2,1
6/3/19,10:46:03,7777,,,,,,,,
6/3/19,10:45:37,9999,10,5,3,5,1,1,1,7
6/3/19,10:44:20,9999,8,5,5,5,2,2,2,1
6/3/19,10:41:58,7777,,,,,,,,
6/3/19,10:40:59,9999,10,1,5,5,1,2,1,7
6/3/19,10:39:55,8888,5,5,5,2,1,1,2,1
6/3/19,10:39:08,8888,,,,,,,,
6/3/19,10:38:07,7777,,,,,,,,
6/3/19,10:37:37,8888,,,,,,,,
6/3/19,10:37:24,9999,10,5,5,5,1,2,2,7
6/3/19,10:36:57,8888,,,,,,,,
6/3/19,10:36:30,7777,9,5,4,5,1,2,2,7
6/3/19,10:34:53,9999,6,4,2,2,2,1,2,4
6/3/19,10:32:12,8888,1,,,,,,,
6/3/19,10:29:03,7777,,,,,,,,
6/3/19,10:27:50,7777,,,,,,,,
6/3/19,10:27:39,7777,10,5,5,5,1,1,1,1
6/3/19,10:25:36,7777,10,5,0,5,1,1,2,7
6/3/19,10:25:14,7777,10,1,,,,,,
6/3/19,10:24:55,7777,,,,,,,,
6/3/19,10:24:49,7777,,,,,,,,
6/3/19,10:24:24,7777,,,,,,,,
6/3/19,10:23:59,7777,,,,,,,,
6/3/19,10:23:39,8888,10,5,5,5,1,1,2,7
6/3/19,10:23:27,8888,10,5,5,1,1,1,2,1
6/3/19,10:22:54,7777,,,,,,,,
6/3/19,10:20:59,9999,,,,,,,,
6/3/19,10:19:18,7777,9,5,5,5,1,2,1,7
6/3/19,10:18:50,9999,,,,,,,,
6/3/19,10:18:46,7777,8,5,5,5,1,1,1,7
6/3/19,10:16:54,9999,8,5,4,4,2,1,2,6
6/3/19,10:15:33,7777,,,,,,,,
6/3/19,10:14:42,7777,7,5,5,5,1,2,2,7
6/3/19,10:13:31,8888,9,5,5,5,1,1,2,1
6/3/19,10:11:48,7777,,,,,,,,
6/3/19,10:09:57,7777,,,,,,,,
6/3/19,10:09:24,8888,10,5,4,5,1,1,2,5
6/3/19,10:08:42,7777,,,,,,,,
6/3/19,10:08:23,7777,,,,,,,,
6/3/19,10:04:29,7777,0,5,1,5,1,2,2,7
6/3/19,10:04:20,7777,,,,,,,,
6/3/19,10:02:55,8888,,,,,,,,
6/3/19,10:02:26,9999,,,,,,,,
6/3/19,10:02:10,8888,10,5,5,5,1,2,2,7
6/3/19,10:01:59,8888,9,5,5,5,1,1,1,7
6/3/19,10:00:42,9999,0,5,5,5,1,1,2,5
6/3/19,9:59:42,9999,10,5,5,5,1,2,2,7
6/3/19,9:58:47,7777,9,5,5,5,1,1,1,7
6/3/19,9:58:38,7777,,,,,,,,
6/3/19,9:58:25,8888,10,5,5,5,1,2,2,7
6/3/19,9:58:11,8888,10,,,,,,,
6/3/19,9:56:51,9999,10,5,3,4,1,1,2,7
6/3/19,9:56:11,7777,10,5,4,5,1,2,2,7
6/3/19,9:55:27,9999,10,5,5,5,1,1,2,7
6/3/19,9:55:26,9999,10,5,5,5,1,2,2,7
6/3/19,9:54:27,8888,10,5,5,5,1,1,2,7
6/3/19,9:54:12,9999,9,5,4,4,1,1,2,7
6/3/19,9:53:59,8888,10,5,5,5,1,1,1,7
6/3/19,9:53:27,7777,,,,,,,,
6/3/19,9:52:41,7777,9,5,2,4,,,,
6/3/19,9:52:38,8888,,,,,,,,
6/3/19,9:51:32,8888,10,5,5,5,1,1,2,7
6/3/19,9:50:58,8888,,,,,,,,
6/3/19,9:49:08,9999,10,5,1,5,1,2,1,1
6/3/19,9:49:04,8888,10,5,5,5,1,1,2,7
6/3/19,9:49:02,9999,10,5,4,4,1,1,2,7
6/3/19,9:48:47,7777,9,5,4,5,1,1,2,7
6/3/19,9:48:18,9999,10,5,5,5,1,1,2,7
6/3/19,9:47:58,7777,1,5,5,5,1,2,2,7
6/3/19,9:47:53,8888,,,,,,,,
6/3/19,9:47:38,7777,,,,,,,,
6/3/19,9:47:05,9999,10,5,5,5,1,2,2,7
6/3/19,9:46:41,8888,10,5,4,5,1,2,2,7
6/3/19,9:46:41,8888,5,4,4,4,1,1,2,5
6/3/19,9:46:41,8888,10,5,5,5,1,1,1,7
6/3/19,9:46:38,7777,8,4,0,4,2,2,2,6
6/3/19,9:45:07,9999,,,,,,,,
6/3/19,9:44:10,9999,10,5,5,5,1,2,2,7
6/3/19,9:44:07,9999,9,5,5,4,1,1,2,7
6/3/19,9:44:06,8888,,,,,,,,
6/3/19,9:43:50,8888,10,5,5,5,1,1,1,7
6/3/19,9:43:46,7777,,,,,,,,
6/3/19,9:42:28,8888,1,5,5,5,1,1,,
6/3/19,9:42:15,7777,10,5,5,5,1,2,2,7
6/3/19,9:40:10,7777,,,,,,,,
6/3/19,9:40:00,8888,3,2,2,2,2,1,2,1
6/3/19,9:37:51,8888,,,,,,,,
6/3/19,9:37:35,8888,10,5,5,,,,,
6/3/19,9:36:27,7777,10,5,0,5,1,,,
6/3/19,9:35:49,7777,,,,,,,,
6/3/19,9:35:17,9999,10,5,1,4,1,1,1,7
6/3/19,9:34:26,7777,,,,,,,,
6/3/19,9:31:34,9999,1,5,1,1,1,1,2,4
6/3/19,9:31:31,8888,,,,,,,,
6/3/19,9:29:45,7777,10,5,5,5,1,2,2,7
6/3/19,9:29:36,8888,,,,,,,,
6/3/19,9:29:21,7777,9,4,5,3,2,1,1,6
6/3/19,9:28:56,7777,10,1,1,5,1,1,1,7
6/3/19,9:28:36,8888,,,,,,,,
6/3/19,9:28:31,7777,,,,,,,,
6/3/19,9:28:21,8888,,,,,,,,
6/3/19,9:27:48,9999,,,,,,,,
6/3/19,9:27:40,8888,10,5,5,5,1,2,2,7
6/3/19,9:26:59,7777,7,4,4,4,2,1,1,5
6/3/19,9:26:42,8888,10,5,5,5,1,,,
6/3/19,9:26:39,7777,,,,,,,,
6/3/19,9:25:11,7777,,,,,,,,
6/3/19,9:25:08,7777,10,5,5,,,,,
6/3/19,9:24:24,8888,,,,,,,,
6/3/19,9:24:20,7777,10,5,5,5,1,2,1,7
6/3/19,9:24:13,7777,,,,,,,,
6/3/19,9:24:01,8888,7,5,4,4,1,2,2,1
6/3/19,9:23:42,9999,8,5,4,3,1,1,2,7
6/3/19,9:22:42,8888,10,1,1,1,1,2,2,7
6/3/19,9:21:06,8888,,,,,,,,
6/3/19,9:21:01,7777,10,5,5,5,2,1,1,7
6/3/19,9:20:33,7777,,,,,,,,
6/3/19,9:19:44,9999,,,,,,,,
6/3/19,9:19:01,7777,,,,,,,,
6/3/19,9:18:46,9999,7,5,4,5,2,1,2,5
6/3/19,9:18:15,9999,10,5,5,5,1,2,1,7
6/3/19,9:16:17,7777,8,4,3,3,1,2,2,5
6/3/19,9:15:51,8888,10,5,5,5,1,2,2,7
6/3/19,9:12:50,7777,9,5,5,5,1,1,1,7
6/3/19,9:11:21,8888,,,,,,,,
6/3/19,9:10:41,7777,8,5,3,3,1,1,2,7
6/3/19,9:10:36,9999,10,5,5,5,1,,,
6/3/19,9:10:24,9999,,,,,,,,
6/3/19,9:09:58,8888,,,,,,,,
6/3/19,9:09:04,7777,,,,,,,,
6/3/19,9:08:56,7777,8,5,0,5,1,2,1,7
6/3/19,9:08:01,7777,,,,,,,,
6/3/19,9:07:54,8888,0,,,,,,,
6/3/19,9:07:39,8888,,,,,,,,
6/3/19,9:07:13,8888,10,5,4,4,1,1,1,6
6/3/19,9:06:47,7777,,,,,,,,
6/3/19,9:05:44,8888,5,5,3,3,1,2,2,7
6/3/19,9:03:48,8888,,,,,,,,
6/3/19,9:03:20,7777,10,5,5,5,1,,,
6/3/19,9:02:58,7777,10,5,5,5,1,1,2,1
6/3/19,9:02:40,8888,10,1,,,,,,
6/3/19,9:02:07,9999,,,,,,,,
6/3/19,8:59:52,7777,,,,,,,,
6/3/19,8:59:49,7777,,,,,,,,
6/3/19,8:59:19,8888,10,5,5,5,1,2,2,7
6/3/19,8:58:24,8888,2,5,4,5,1,1,2,7
6/3/19,8:58:07,8888,10,2,5,5,1,1,1,7
6/3/19,8:57:54,8888,10,5,5,5,1,2,2,7
6/3/19,8:56:25,7777,,,,,,,,
6/3/19,8:56:18,9999,,,,,,,,
6/3/19,8:54:44,7777,,,,,,,,
6/3/19,8:52:55,7777,,,,,,,,
6/3/19,8:52:10,8888,2,5,2,1,1,1,2,1
6/3/19,8:51:03,7777,,,,,,,,
6/3/19,8:50:13,8888,9,5,5,5,1,2,1,7
6/3/19,8:49:42,8888,9,5,5,5,1,2,2,7
6/3/19,8:48:46,9999,1,5,1,1,1,1,1,3
6/3/19,8:48:24,7777,8,5,4,3,1,1,2,4
6/3/19,8:47:22,7777,,,,,,,,
6/3/19,8:46:38,8888,1,5,5,5,1,2,2,7
6/3/19,8:45:20,8888,9,5,5,5,1,2,1,7
6/3/19,8:43:53,8888,10,5,5,5,1,1,2,5
6/3/19,8:42:07,8888,1,5,5,5,1,1,2,1
6/3/19,8:42:02,7777,10,5,0,5,2,2,1,7
6/3/19,8:41:57,7777,,,,,,,,
6/3/19,8:41:02,7777,,,,,,,,
6/3/19,8:39:31,9999,9,5,4,5,1,2,2,6
6/3/19,8:38:46,8888,,,,,,,,
6/3/19,8:37:32,7777,7,5,4,4,,,,
6/3/19,8:37:23,7777,10,5,4,4,1,2,2,7
6/3/19,8:36:46,8888,,,,,,,,
6/3/19,8:36:44,9999,8,5,5,4,1,1,1,7
6/3/19,8:36:00,8888,9,5,4,4,1,1,2,6
6/3/19,8:33:39,8888,2,3,2,2,1,1,1,6
6/3/19,8:33:20,8888,5,3,5,1,2,1,1,6
6/3/19,8:33:18,7777,,,,,,,,
6/3/19,8:33:04,8888,,,,,,,,
6/3/19,8:32:21,7777,,,,,,,,
6/3/19,8:30:36,7777,9,4,0,5,1,1,1,5
6/3/19,8:28:14,7777,10,5,5,5,1,1,2,7
6/3/19,8:27:45,7777,9,5,5,3,1,1,1,5
6/3/19,8:23:58,9999,10,5,5,5,1,2,1,7
6/3/19,8:22:33,8888,,,,,,,,
6/3/19,8:22:13,8888,,,,,,,,
6/3/19,8:20:47,7777,,,,,,,,
6/3/19,8:20:42,8888,,,,,,,,
6/3/19,8:19:58,8888,8,5,4,4,1,1,2,6
6/3/19,8:19:15,7777,8,5,,,,,,
6/3/19,8:18:54,8888,0,5,1,1,1,1,1,2
6/3/19,8:18:40,7777,,,,,,,,
6/3/19,8:17:51,7777,,,,,,,,
6/3/19,8:17:45,8888,10,5,5,5,1,1,2,7
6/3/19,8:15:01,7777,5,5,1,1,1,2,2,7
6/3/19,8:14:48,7777,,,,,,,,
6/3/19,8:14:35,8888,9,5,5,5,1,2,2,7
6/3/19,8:10:05,7777,10,5,1,5,2,1,1,7
6/3/19,8:07:45,8888,,,,,,,,
6/3/19,8:07:41,7777,2,5,5,1,1,1,1,3
6/3/19,8:07:15,7777,,,,,,,,
6/3/19,8:05:27,7777,9,5,5,5,1,1,1,6
6/3/19,8:04:54,7777,10,5,3,5,1,1,1,7
6/3/19,8:03:01,7777,,,,,,,,
6/3/19,8:02:00,7777,10,5,5,5,1,1,1,7
6/3/19,8:01:55,7777,,,,,,,,
6/3/19,8:01:13,7777,10,5,5,5,2,2,1,7
6/3/19,8:01:08,7777,,,,,,,,
6/3/19,7:59:55,7777,0,5,1,1,2,1,2,7
6/3/19,7:57:57,7777,10,1,0,5,1,1,2,7
6/3/19,7:53:42,7777,10,5,5,5,1,1,1,7
6/3/19,7:52:03,7777,10,5,5,5,1,2,1,7
6/3/19,7:51:14,7777,10,5,5,5,1,1,2,6
6/3/19,7:49:52,7777,,,,,,,,
6/3/19,7:46:58,7777,,,,,,,,
6/3/19,7:46:50,7777,,,,,,,,
6/3/19,7:45:27,7777,,,,,,,,
6/3/19,7:45:22,7777,,,,,,,,
6/3/19,7:44:11,7777,8,5,4,4,1,1,2,7
6/3/19,7:43:36,7777,10,5,5,5,1,2,2,7
6/3/19,7:42:20,7777,9,5,5,5,1,1,2,7
6/3/19,7:42:17,7777,,,,,,,,
6/3/19,7:42:02,7777,10,5,5,5,1,1,1,7
6/3/19,7:40:59,7777,10,5,5,5,1,2,1,7
6/3/19,7:40:59,7777,,,,,,,,
6/3/19,7:39:07,7777,9,5,5,,,,,
6/3/19,7:38:57,7777,10,4,5,5,2,1,1,6
6/3/19,7:38:52,7777,10,5,5,5,1,2,1,7
6/3/19,7:37:47,7777,0,5,3,2,1,1,2,6
6/3/19,7:36:32,7777,,,,,,,,
6/3/19,7:34:04,7777,,,,,,,,
6/3/19,7:28:33,7777,9,4,5,5,1,2,2,6
6/3/19,7:27:57,7777,,,,,,,,
6/3/19,7:24:01,7777,,,,,,,,
6/3/19,7:22:07,7777,,,,,,,,
6/3/19,7:21:55,7777,7,4,4,4,1,1,2,5
6/3/19,7:21:47,7777,,,,,,,,
6/3/19,7:18:12,7777,9,5,5,5,1,2,1,1
6/3/19,7:18:02,7777,,,,,,,,
6/3/19,7:14:50,7777,8,5,5,4,1,2,2,1
6/3/19,7:12:59,7777,,,,,,,,
6/3/19,7:12:37,7777,,,,,,,,
6/3/19,7:09:38,7777,,,,,,,,
6/3/19,7:05:38,7777,,,,,,,,
6/3/19,7:05:30,7777,,,,,,,,
6/3/19,7:02:33,7777,7,5,3,3,2,1,1,4
6/3/19,7:01:50,7777,7,5,4,3,1,1,1,7
6/3/19,7:00:54,7777,,,,,,,,
6/3/19,6:59:47,9999,10,5,3,5,1,1,1,7
6/3/19,6:59:23,7777,,,,,,,,
6/3/19,6:58:59,7777,,,,,,,,
6/3/19,6:57:45,7777,,,,,,,,
6/3/19,6:57:02,7777,10,5,5,5,1,1,2,7
6/3/19,6:56:57,7777,,,,,,,,
6/3/19,6:54:22,7777,9,5,5,5,,,,
6/3/19,6:53:54,7777,7,,,,,,,
6/3/19,6:53:15,7777,,,,,,,,
6/3/19,6:51:48,7777,8,5,3,3,1,1,2,4
6/3/19,6:51:42,7777,9,5,4,5,1,1,2,6
6/3/19,6:49:16,7777,10,,,,,,,
6/3/19,6:48:56,7777,5,5,5,5,2,1,2,7
6/3/19,6:47:22,7777,,,,,,,,
6/3/19,6:45:54,7777,10,5,5,5,1,2,1,7
6/3/19,6:45:30,7777,1,5,1,5,1,1,2,7
6/3/19,6:45:10,7777,,,,,,,,
6/3/19,6:44:09,7777,,,,,,,,
6/3/19,6:43:07,7777,,,,,,,,
6/3/19,6:42:17,7777,10,5,5,5,1,,,
6/3/19,6:41:49,7777,8,5,0,5,1,1,1,7
6/3/19,6:41:38,7777,3,5,1,1,1,1,1,7
6/3/19,6:39:07,7777,7,5,1,3,1,1,1,6
6/3/19,6:37:47,7777,1,5,5,5,1,1,1,7
6/3/19,6:35:05,7777,10,5,5,5,1,1,1,7
6/3/19,6:34:32,7777,8,5,3,4,1,2,1,1
6/3/19,6:34:20,7777,,,,,,,,
6/3/19,6:29:41,7777,8,5,4,5,1,1,2,7
6/3/19,6:26:28,7777,9,,,,,,,
6/3/19,6:21:47,7777,10,5,5,5,2,1,2,7
6/3/19,6:18:29,9999,8,5,5,5,1,1,1,7
6/3/19,6:16:36,7777,,,,,,,,
6/3/19,6:14:39,7777,,,,,,,,
6/3/19,6:12:47,7777,,,,,,,,
6/3/19,6:10:51,7777,,,,,,,,
6/3/19,6:10:43,7777,10,1,0,3,1,1,1,1
6/3/19,6:08:43,7777,10,5,5,5,1,2,2,7
6/3/19,6:07:10,7777,,,,,,,,
6/3/19,6:04:45,7777,10,5,4,5,1,,,
6/3/19,6:03:32,7777,,,,,,,,
6/3/19,6:03:18,7777,,,,,,,,
6/3/19,6:03:08,7777,6,5,2,1,1,1,1,6
6/3/19,6:02:50,7777,8,4,3,4,2,1,1,4
6/3/19,6:02:05,7777,10,5,5,5,1,2,1,7
6/3/19,6:02:05,7777,,,,,,,,
6/3/19,6:00:47,7777,5,4,3,3,2,2,2,6
6/3/19,5:58:50,7777,10,5,5,5,1,2,1,7
6/3/19,5:57:22,7777,10,5,5,4,1,2,2,7
6/3/19,5:56:50,7777,10,5,5,5,1,1,2,7
6/3/19,5:54:17,7777,,,,,,,,
6/3/19,5:52:58,7777,9,5,5,5,1,2,1,1
6/3/19,5:52:09,7777,9,5,4,5,1,1,2,6
6/3/19,5:51:18,7777,,,,,,,,
6/3/19,5:51:08,7777,5,2,2,2,1,1,2,1
6/3/19,5:50:33,7777,10,5,5,5,1,2,2,7
6/3/19,5:48:24,7777,9,5,5,5,2,2,2,
6/3/19,5:46:25,7777,,,,,,,,
6/3/19,5:45:52,7777,8,4,4,5,2,1,1,6
6/3/19,5:42:51,7777,10,5,5,5,1,2,2,7
6/3/19,5:39:58,7777,,,,,,,,
6/3/19,5:38:42,7777,9,5,4,5,1,1,2,7
6/3/19,5:37:07,7777,9,1,0,4,1,2,1,7
6/3/19,5:35:27,7777,9,5,5,5,1,1,1,1
6/3/19,5:33:55,7777,,,,,,,,
6/3/19,5:33:30,7777,,,,,,,,
6/3/19,5:32:07,7777,,,,,,,,
6/3/19,5:30:59,7777,8,,,,,,,
6/3/19,5:28:37,7777,9,,,,,,,
6/3/19,5:27:44,7777,10,5,5,5,1,2,2,7
6/3/19,5:25:40,7777,,,,,,,,
6/3/19,5:24:48,7777,1,1,0,1,1,1,2,7
6/3/19,5:23:12,7777,,,,,,,,
6/3/19,5:22:27,7777,,,,,,,,
6/3/19,5:21:14,7777,1,,,,,,,
6/3/19,5:20:35,7777,,,,,,,,
6/3/19,5:20:18,7777,,,,,,,,
6/3/19,5:19:59,7777,10,5,5,5,2,1,2,3
6/3/19,5:19:57,7777,10,5,5,5,1,1,1,1
6/3/19,5:19:11,7777,,,,,,,,
6/3/19,5:19:08,7777,,,,,,,,
6/3/19,5:18:10,7777,,,,,,,,
6/3/19,5:16:25,7777,,,,,,,,
6/3/19,5:15:32,7777,,,,,,,,
6/3/19,5:15:14,7777,10,5,5,5,1,2,2,7
6/3/19,5:14:51,7777,,,,,,,,
6/3/19,5:13:09,7777,,,,,,,,
6/3/19,5:11:21,7777,,,,,,,,
6/3/19,5:09:19,7777,,,,,,,,
6/3/19,5:09:17,7777,9,4,4,4,1,2,1,7
